Unnamed: 0,Word,POS,Pos_meaning
432.0,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
433.0,लोंकरीसाठी,N_NN,Noun (संज्ञा)
434.0,बकर्‍या,N_NN,Noun (संज्ञा)
435.0,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
436.0,मेंढ्या,N_NN,Noun (संज्ञा)
437.0,बाळगणें,V_VM,Verb Main (मुख्य क्रिया)
438.0,मधाकरितां,N_NN,Noun (संज्ञा)
439.0,मधमाशा,N_NN,Noun (संज्ञा)
440.0,पाळणें,V_VM,Verb Main (मुख्य क्रिया)
441.0,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
442.0,रेशमाकरितां,N_NN,Noun (संज्ञा)
443.0,रेशमाचे,N_NN,Noun (संज्ञा)
444.0,किडे,N_NN,Noun (संज्ञा)
445.0,व,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
446.0,त्यांच्या,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
447.0,पोषणाकरितां,N_NN,Noun (संज्ञा)
448.0,तुतीची,N_NN,Noun (संज्ञा)
449.0,व,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
450.0,एरंडांची,N_NN,Noun (संज्ञा)
451.0,लागवड,N_NN,Noun (संज्ञा)
452.0,करणें,V_VM,Verb Main (मुख्य क्रिया)
453.0,या,DM_DMR,Demonstrative Pronoun (दर्शक सर्वनाम)
454.0,सर्व,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
455.0,गोष्टींचा,N_NN,Noun (संज्ञा)
456.0,शेतींत,N_NN,Noun (संज्ञा)
457.0,समावेश,N_NN,Noun (संज्ञा)
458.0,होतो,V_VM,Verb Main (मुख्य क्रिया)
459.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
460.0,शिवाय,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
461.0,कोंबडी,N_NN,Noun (संज्ञा)
462.0,पाळणें,V_VM,Verb Main (मुख्य क्रिया)
463.0,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
464.0,वगैरेसारख्या,JJ,Adjective (विशेषण)
465.0,बाबीहि,N_NN,Noun (संज्ञा)
466.0,शेतींत,N_NN,Noun (संज्ञा)
467.0,गणल्या,V_VM,Verb Main (मुख्य क्रिया)
468.0,जातात,V_VAUX,Verb Auxiliary (सहायक क्रिया)
469.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
470.0,एकंदरींत,RB,Adverb (क्रियाविशेषण)
471.0,अंग,N_NN,Noun (संज्ञा)
472.0,मेहनतीनें,N_NN,Noun (संज्ञा)
473.0,अगर,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
474.0,प्राण्यांच्या,N_NN,Noun (संज्ञा)
475.0,किंवा,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
476.0,यंत्रांच्या,N_NN,Noun (संज्ञा)
477.0,सहाय्यानें,N_NN,Noun (संज्ञा)
478.0,जमीन,N_NN,Noun (संज्ञा)
479.0,कसून,V_VM,Verb Main (मुख्य क्रिया)
480.0,तींत,DM_DMR,Demonstrative Pronoun (दर्शक सर्वनाम)
481.0,मनुष्यांच्या,N_NN,Noun (संज्ञा)
482.0,व,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
483.0,पाळीव,N_NN,Noun (संज्ञा)
484.0,जनावरांच्या,N_NN,Noun (संज्ञा)
485.0,पोषणार्थ,N_NN,Noun (संज्ञा)
486.0,थोड्या,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
487.0,खर्चांत,N_NN,Noun (संज्ञा)
488.0,फायदेशीर,JJ,Adjective (विशेषण)
489.0,रीतीनें,N_NN,Noun (संज्ञा)
490.0,जमीनीला,N_NN,Noun (संज्ञा)
491.0,फारसा,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
492.0,धक्का,N_NN,Noun (संज्ञा)
493.0,न,RP_NEG,Negative Particle (नकारार्थी अव्यय)
494.0,बसतां,V_VM,Verb Main (मुख्य क्रिया)
495.0,पिकें,N_NN,Noun (संज्ञा)
496.0,तयार,JJ,Adjective (विशेषण)
497.0,करणें,V_VM,Verb Main (मुख्य क्रिया)
498.0,याला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
499.0,शेती,N_NN,Noun (संज्ञा)
500.0,अथवा,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
501.0,कृषिकर्म,N_NN,Noun (संज्ञा)
502.0,म्हटलें,V_VM,Verb Main (मुख्य क्रिया)
503.0,असतां,V_VAUX,Verb Auxiliary (सहायक क्रिया)
504.0,वावगें,N_NN,Noun (संज्ञा)
505.0,होणार,V_VM,Verb Main (मुख्य क्रिया)
506.0,नाहीं,V_VAUX,Verb Auxiliary (सहायक क्रिया)
507.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
0.0,तारुण्यातील,N_NN,Noun (संज्ञा)
1.0,जोराने,RP_INTF,Interrogative Particle (प्रश्नवाचक अव्यय)
2.0,सळसळणारे,JJ,Adjective (विशेषण)
3.0,रक्त,N_NN,Noun (संज्ञा)
4.0,मंद,JJ,Adjective (विशेषण)
5.0,गतीने,N_NN,Noun (संज्ञा)
6.0,वाहू,V_VM,Verb Main (मुख्य क्रिया)
7.0,लागले,V_VM,Verb Main (मुख्य क्रिया)
8.0,म्हणजे,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
9.0,देहाच्या,N_NN,Noun (संज्ञा)
10.0,इतर,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
11.0,क्रियांबरोबर,N_NN,Noun (संज्ञा)
12.0,जठराग्नीची,N_NN,Noun (संज्ञा)
13.0,क्रियाही,N_NN,Noun (संज्ञा)
14.0,मंदपणे,N_NN,Noun (संज्ञा)
15.0,चालू,JJ,Adjective (विशेषण)
16.0,लागते,V_VM,Verb Main (मुख्य क्रिया)
17.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
18.0,कांद्याप्रमाणे,N_NN,Noun (संज्ञा)
19.0,वातुळ,RB,Adverb (क्रियाविशेषण)
20.0,पदार्थ,N_NN,Noun (संज्ञा)
21.0,आपोआप,RB,Adverb (क्रियाविशेषण)
22.0,टाकावेसे,V_VM,Verb Main (मुख्य क्रिया)
23.0,वाटू,V_VM,Verb Main (मुख्य क्रिया)
24.0,लागतात,V_VAUX,Verb Auxiliary (सहायक क्रिया)
25.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
26.0,चातुर्मासाचे,N-NNP,Proper Noun (योग्य संज्ञा)
27.0,व्रत,N_NN,Noun (संज्ञा)
28.0,पाळायची,V_VM,Verb Main (मुख्य क्रिया)
29.0,इच्छा,N_NN,Noun (संज्ञा)
30.0,होऊ,V_VM,Verb Main (मुख्य क्रिया)
31.0,लागते,V_VM,Verb Main (मुख्य क्रिया)
32.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
33.0,एकभुक्त,N_NN,Noun (संज्ञा)
34.0,राहणे,V_VM,Verb Main (मुख्य क्रिया)
35.0,सहज,RB,Adverb (क्रियाविशेषण)
36.0,घडू,V_VM,Verb Main (मुख्य क्रिया)
37.0,लागते,V_VM,Verb Main (मुख्य क्रिया)
38.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
39.0,तारुण्यात,N_NN,Noun (संज्ञा)
40.0,दात,N_NN,Noun (संज्ञा)
41.0,शाबूत,JJ,Adjective (विशेषण)
42.0,असतानाही,N_NN,Noun (संज्ञा)
43.0,घासामागून,N_NN,Noun (संज्ञा)
44.0,घास,N_NN,Noun (संज्ञा)
45.0,गिळणारा,V_VM,Verb Main (मुख्य क्रिया)
46.0,मनुष्य,N_NN,Noun (संज्ञा)
47.0,वयस्क,N_NN,Noun (संज्ञा)
48.0,झाला,V_VM,Verb Main (मुख्य क्रिया)
49.0,म्हणजे,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
50.0,हलणार्‍या,V_VM,Verb Main (मुख्य क्रिया)
51.0,दातांकरवी,N_NN,Noun (संज्ञा)
52.0,सुद्धा,RB,Adverb (क्रियाविशेषण)
53.0,चर्वणाची,N_NN,Noun (संज्ञा)
54.0,सक्तमजुरी,N_NN,Noun (संज्ञा)
55.0,करून,V_VM,Verb Main (मुख्य क्रिया)
56.0,घेतो,V_VM,Verb Main (मुख्य क्रिया)
57.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
58.0,तारुण्यात,N_NN,Noun (संज्ञा)
59.0,आजाराशिवाय,N_NN,Noun (संज्ञा)
60.0,सुठेची,N_NN,Noun (संज्ञा)
61.0,व,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
62.0,साबुदाण्याची,N_NN,Noun (संज्ञा)
63.0,आठवण,N_NN,Noun (संज्ञा)
64.0,न,RP_NEG,Negative Particle (नकारार्थी अव्यय)
65.0,करणार्‍या,V_VM,Verb Main (मुख्य क्रिया)
66.0,इसमास,N_NN,Noun (संज्ञा)
67.0,म्हातारपणी,N_NN,Noun (संज्ञा)
68.0,केवळ,JJ,Adjective (विशेषण)
69.0,शरीरस्वास्थ्याकरता,N_NN,Noun (संज्ञा)
70.0,त्यांचा,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
71.0,आश्रय,N_NN,Noun (संज्ञा)
72.0,करावा,V_VM,Verb Main (मुख्य क्रिया)
73.0,.,V_VM,Verb Main (मुख्य क्रिया)
74.0,भुक्त,N_NN,Noun (संज्ञा)
75.0,आयुष्य,N_NN,Noun (संज्ञा)
76.0,वाढत,V_VM,Verb Main (मुख्य क्रिया)
77.0,जाऊन,V_VM,Verb Main (मुख्य क्रिया)
78.0,भोग्य,N_NN,Noun (संज्ञा)
79.0,आयुष्य,N_NN,Noun (संज्ञा)
80.0,कमी,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
81.0,कमी,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
82.0,होत,V_VM,Verb Main (मुख्य क्रिया)
83.0,जाते,V_VM,Verb Main (मुख्य क्रिया)
84.0,तसतशी,RB,Adverb (क्रियाविशेषण)
85.0,धर्मावरील,N_NN,Noun (संज्ञा)
86.0,श्रद्धाही,N_NN,Noun (संज्ञा)
87.0,वाढत,V_VM,Verb Main (मुख्य क्रिया)
88.0,जाते,V_VM,Verb Main (मुख्य क्रिया)
89.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
90.0,तारुण्यात,N_NN,Noun (संज्ञा)
91.0,विषयोपभोगच,N_NN,Noun (संज्ञा)
92.0,नावीन्यामुळे,N_NN,Noun (संज्ञा)
93.0,प्रिय,N_NN,Noun (संज्ञा)
94.0,वाटतात,V_VM,Verb Main (मुख्य क्रिया)
95.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
96.0,धर्माचा,N_NN,Noun (संज्ञा)
97.0,विचार,N_NN,Noun (संज्ञा)
98.0,करण्यास,V_VM,Verb Main (मुख्य क्रिया)
99.0,अजून,N_NST,Noun (स्थानवाचक संज्ञा)
100.0,पुष्कळ,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
101.0,सवड,N_NN,Noun (संज्ञा)
102.0,आहे,V_VM,Verb Main (मुख्य क्रिया)
103.0,अशी,JJ,Adjective (विशेषण)
104.0,खात्री,N_NN,Noun (संज्ञा)
105.0,असते,V_VM,Verb Main (मुख्य क्रिया)
106.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
107.0,म्हणून,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
108.0,त्या,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
109.0,वयात,N_NN,Noun (संज्ञा)
110.0,मनुष्य,N_NN,Noun (संज्ञा)
111.0,नास्तिक,N_NN,Noun (संज्ञा)
112.0,नसला,V_VM,Verb Main (मुख्य क्रिया)
113.0,तरी,CC_CCS,Subordinating Conjunction (अधीन संयोजक अव्यय)
114.0,धर्माविषयी,N_NN,Noun (संज्ञा)
115.0,उदासीन,JJ,Adjective (विशेषण)
116.0,असतो,V_VM,Verb Main (मुख्य क्रिया)
117.0,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
118.0,पण,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
119.0,भोगामुळे,N_NN,Noun (संज्ञा)
120.0,विषयांवरील,N_NN,Noun (संज्ञा)
